Timestamp(UTC)	LONGITUDE(deg)	LATITUDE(deg)	STATION(-)	ozone(ppm)
2006-07-03T12:00:00-0000	-87.0081	30.3942	121130015	0.039
2006-07-03T12:00:00-0000	-87.0036	33.3311	10731005	0.029
2006-07-03T12:00:00-0000	-86.9936	45.2378	550290004	0.038
2006-07-03T12:00:00-0000	-86.9900	38.9856	180550001	-9999
2006-07-03T12:00:00-0000	-86.9706	34.5286	11030011	0.029
2006-07-03T12:00:00-0000	-86.9425	33.8017	10735003	0.027
2006-07-03T12:00:00-0000	-86.9150	33.4856	10731003	0.019
2006-07-03T12:00:00-0000	-86.9075	41.7169	180910005	0.039
2006-07-03T12:00:00-0000	-86.8250	33.3169	11170004	0.018
2006-07-03T12:00:00-0000	-86.8167	33.3864	10732006	0.015
2006-07-03T12:00:00-0000	-86.8150	33.5530	10730023	0.021
2006-07-03T12:00:00-0000	-86.7739	33.5783	10736002	0.011
2006-07-03T12:00:00-0000	-86.7445	36.2047	470370011	0.002
2006-07-03T12:00:00-0000	-86.6847	41.6292	180910010	0.021
2006-07-03T12:00:00-0000	-86.6692	33.7047	10735002	0.01
2006-07-03T12:00:00-0000	-86.6525	36.2975	471650007	0.009
2006-07-03T12:00:00-0000	-86.6211	36.1506	470370026	0.015
2006-07-03T12:00:00-0000	-86.6036	38.1131	181230009	0.044
2006-07-03T12:00:00-0000	-86.5989	35.7328	471490101	0.018
2006-07-03T12:00:00-0000	-86.5917	34.6917	10890014	0.023
2006-07-03T12:00:00-0000	-86.5642	36.4539	471650101	0.011
2006-07-03T12:00:00-0000	-86.5528	40.5400	180150002	0.029
2006-07-03T12:00:00-0000	-86.5492	33.5453	10731010	0.013
2006-07-03T12:00:00-0000	-86.4778	39.5755	181090005	0.046
2006-07-03T12:00:00-0000	-86.3972	39.7589	180630004	0.044
2006-07-03T12:00:00-0000	-86.3953	39.9975	180110001	0.04
2006-07-03T12:00:00-0000	-86.3111	43.2781	261210039	0.034
2006-07-03T12:00:00-0000	-86.3097	42.1978	260210014	0.018
2006-07-03T12:00:00-0000	-86.2944	43.9533	261050007	0.024
2006-07-03T12:00:00-0000	-86.2861	36.0603	471890103	0.016
2006-07-03T12:00:00-0000	-86.2564	32.4069	11011002	0.021
2006-07-03T12:00:00-0000	-86.2489	39.6464	180970042	0.039
2006-07-03T12:00:00-0000	-86.2428	44.3070	261010922	0.023
2006-07-03T12:00:00-0000	-86.1861	39.7489	180970057	0.034
2006-07-03T12:00:00-0000	-86.1525	39.4172	180810002	0.043
2006-07-03T12:00:00-0000	-86.1486	42.7678	260050003	0.035
2006-07-03T12:00:00-0000	-86.1367	32.4983	10510001	0.036
2006-07-03T12:00:00-0000	-86.1225	33.4983	11210003	0.028
2006-07-03T12:00:00-0000	-86.1106	41.7525	181411007	0.026
2006-07-03T12:00:00-0000	-86.1094	44.6169	260190003	0.025
2006-07-03T12:00:00-0000	-86.0806	38.9208	180710001	0.039
2006-07-03T12:00:00-0000	-86.0500	33.9000	10550011	0.02
2006-07-03T12:00:00-0000	-86.0214	39.8589	180970050	0.032
2006-07-03T12:00:00-0000	-86.0017	41.8956	260270003	0.02
2006-07-03T12:00:00-0000	-86.0006	40.0561	180571001	0.021
2006-07-03T12:00:00-0000	-85.9503	46.2889	261530001	0.023
2006-07-03T12:00:00-0000	-85.8961	38.0608	211110051	0.032
2006-07-03T12:00:00-0000	-85.8736	39.6114	181450001	0.041
2006-07-03T12:00:00-0000	-85.8528	42.8944	261390005	0.03
2006-07-03T12:00:00-0000	-85.8405	39.9350	180590003	0.027
2006-07-03T12:00:00-0000	-85.8342	38.3081	180431004	0.04
2006-07-03T12:00:00-0000	-85.8247	41.7178	180390007	0.023
2006-07-03T12:00:00-0000	-85.8022	33.2811	10270001	0.018
2006-07-03T12:00:00-0000	-85.7381	30.1289	120050006	0.021
2006-07-03T12:00:00-0000	-85.7117	38.2636	211111021	0.023
2006-07-03T12:00:00-0000	-85.6711	42.9847	260810020	0.027
2006-07-03T12:00:00-0000	-85.6569	40.0025	180950010	0.024
2006-07-03T12:00:00-0000	-85.6292	45.0289	260890001	0.016
2006-07-03T12:00:00-0000	-85.6044	30.8475	120590004	0.015
2006-07-03T12:00:00-0000	-85.5783	38.1372	211110027	0.034
2006-07-03T12:00:00-0000	-85.5419	42.2781	260770008	0.004
2006-07-03T12:00:00-0000	-85.4233	31.1889	10690004	0.021
2006-07-03T12:00:00-0000	-85.4167	43.1767	260810022	0.033
2006-07-03T12:00:00-0000	-85.4081	34.4742	130550001	0.01
2006-07-03T12:00:00-0000	-85.3803	40.9606	180690002	0.035
2006-07-03T12:00:00-0000	-85.2453	40.2995	180350010	0.032
2006-07-03T12:00:00-0000	-85.1697	35.1400	470651011	0.011
2006-07-03T12:00:00-0000	-85.1622	35.1028	470654003	0.011
2006-07-03T12:00:00-0000	-85.1019	41.0947	180030004	0.032
2006-07-03T12:00:00-0000	-85.0839	32.4678	11130002	0.036
2006-07-03T12:00:00-0000	-85.0453	33.9283	132230003	0.04
2006-07-03T12:00:00-0000	-85.0172	41.2217	180030002	0.023
2006-07-03T12:00:00-0000	-84.9458	35.2889	471210104	0.021
2006-07-03T12:00:00-0000	-84.9436	32.5214	132150008	0.032
2006-07-03T12:00:00-0000	-84.8919	44.3105	261130001	0.03
2006-07-03T12:00:00-0000	-84.8433	32.5394	132151003	0.024
2006-07-03T12:00:00-0000	-84.7789	33.7433	130970004	0.021
2006-07-03T12:00:00-0000	-84.7461	33.4039	130770002	0.02
2006-07-03T12:00:00-0000	-84.7206	39.8356	391351001	0.023
2006-07-03T12:00:00-0000	-84.6994	39.2158	390610010	0.013
2006-07-03T12:00:00-0000	-84.6269	34.7850	132130003	0.042
2006-07-03T12:00:00-0000	-84.6075	34.0144	130670003	0.009
2006-07-03T12:00:00-0000	-84.5442	39.3831	390170004	0.036
2006-07-03T12:00:00-0000	-84.5361	42.7375	260650012	0.033
2006-07-03T12:00:00-0000	-84.5131	39.1270	390610040	0.032
2006-07-03T12:00:00-0000	-84.4203	33.4556	131130001	0.025
2006-07-03T12:00:00-0000	-84.3939	42.7981	260370001	0.027
2006-07-03T12:00:00-0000	-84.3914	39.5314	390171004	0.022
2006-07-03T12:00:00-0000	-84.3811	47.0350	64101	0.028
2006-07-03T12:00:00-0000	-84.3658	39.2756	390610006	0.027
2006-07-03T12:00:00-0000	-84.3578	33.7206	131210055	0.007
2006-07-03T12:00:00-0000	-84.3483	30.4397	120730012	0.006
2006-07-03T12:00:00-0000	-84.3417	35.7194	471050109	0.011
2006-07-03T12:00:00-0000	-84.3094	46.5331	60709	0.015
2006-07-03T12:00:00-0000	-84.2731	33.6906	130890002	0.01
2006-07-03T12:00:00-0000	-84.2231	35.9650	470010101	0.01
2006-07-03T12:00:00-0000	-84.2136	33.8478	130893001	0.02
2006-07-03T12:00:00-0000	-84.2025	39.4200	391650007	0.028
2006-07-03T12:00:00-0000	-84.1992	30.4844	120730013	0.011
2006-07-03T12:00:00-0000	-84.1822	39.7803	391130033	0.025
2006-07-03T12:00:00-0000	-84.1617	33.4347	131510002	0.026
2006-07-03T12:00:00-0000	-84.1442	39.0831	390250022	0.027
2006-07-03T12:00:00-0000	-84.1144	40.0844	391090005	0.032
2006-07-03T12:00:00-0000	-84.0794	31.9531	132611001	0.025
2006-07-03T12:00:00-0000	-84.0667	33.5856	132470001	0.016
2006-07-03T12:00:00-0000	-84.0664	33.9636	131350002	0.017
2006-07-03T12:00:00-0000	-84.0561	34.3778	130850001	0.006
2006-07-03T12:00:00-0000	-84.0517	40.7719	390030002	0.02
2006-07-03T12:00:00-0000	-83.9975	39.8556	390230003	0.024
2006-07-03T12:00:00-0000	-83.9467	41.9956	260910007	0.023
2006-07-03T12:00:00-0000	-83.9430	39.6636	390570006	0.021
2006-07-03T12:00:00-0000	-83.9422	35.6322	470090101	0.063
2006-07-03T12:00:00-0000	-83.8761	36.0183	470931020	0.005
2006-07-03T12:00:00-0000	-83.8042	40.0008	390230001	0.037
2006-07-03T12:00:00-0000	-83.7956	35.2578	370750001	0.062
2006-07-03T12:00:00-0000	-83.7889	32.8278	130210013	0.023
2006-07-03T12:00:00-0000	-83.7872	39.4028	390271002	0.032
2006-07-03T12:00:00-0000	-83.7836	35.6031	470090102	0.014
2006-07-03T12:00:00-0000	-83.7644	36.0850	470930021	0.003
2006-07-03T12:00:00-0000	-83.7189	41.4953	390950027	0.029
2006-07-03T12:00:00-0000	-83.6694	43.0289	260490021	0.03
2006-07-03T12:00:00-0000	-83.6117	41.3758	391730003	0.031
2006-07-03T12:00:00-0000	-83.6089	35.6967	471550101	0.071
2006-07-03T12:00:00-0000	-83.6014	36.1144	470890002	0.022
2006-07-03T12:00:00-0000	-83.5997	42.2400	261610008	0.02
2006-07-03T12:00:00-0000	-83.5467	41.6442	390950024	0.017
2006-07-03T12:00:00-0000	-83.5447	32.8030	130210012	0.014
2006-07-03T12:00:00-0000	-83.4981	35.5628	471550102	0.078
2006-07-03T12:00:00-0000	-83.4756	39.8356	390970007	0.041
2006-07-03T12:00:00-0000	-83.4756	41.7178	390950081	0.015
2006-07-03T12:00:00-0000	-83.4617	43.1683	260492001	0.032
2006-07-03T12:00:00-0000	-83.3575	33.9250	130590002	0.031
2006-07-03T12:00:00-0000	-83.3067	41.6753	390950034	0.024
2006-07-03T12:00:00-0000	-83.2375	34.8050	450730001	0.047
2006-07-03T12:00:00-0000	-83.2361	35.5244	370990005	-9999
2006-07-03T12:00:00-0000	-83.2092	42.2283	261630001	0.021
2006-07-03T12:00:00-0000	-83.1833	42.4631	261250001	0.02
2006-07-03T12:00:00-0000	-83.1072	42.3042	261630015	0.013
2006-07-03T12:00:00-0000	-83.0970	42.3575	261630016	0.023
2006-07-03T12:00:00-0000	-83.0753	35.5872	370870036	0.056
2006-07-03T12:00:00-0000	-83.0631	40.3522	390410002	0.027
2006-07-03T12:00:00-0000	-83.0433	42.3145	60204	0.016
2006-07-03T12:00:00-0000	-83.0061	42.5467	260991003	0.024
2006-07-03T12:00:00-0000	-83.0008	42.4308	261630019	0.022
2006-07-03T12:00:00-0000	-82.9603	40.0867	390490081	0.03
2006-07-03T12:00:00-0000	-82.9581	39.9653	390490037	0.031
2006-07-03T12:00:00-0000	-82.9572	39.9142	390490028	0.034
2006-07-03T12:00:00-0000	-82.9119	35.3028	370870004	0.013
2006-07-03T12:00:00-0000	-82.8386	34.6533	450770002	0.009
2006-07-03T12:00:00-0000	-82.8156	40.0867	390490029	0.043
2006-07-03T12:00:00-0000	-82.7936	42.7314	260990009	0.025
2006-07-03T12:00:00-0000	-82.7925	35.3792	370870035	0.062
2006-07-03T12:00:00-0000	-82.7578	28.1953	121012001	0.009
2006-07-03T12:00:00-0000	-82.7400	27.7858	121030018	0.014
2006-07-03T12:00:00-0000	-82.7361	27.9711	121030004	0.007
2006-07-03T12:00:00-0000	-82.7008	28.0903	121035002	0.006
2006-07-03T12:00:00-0000	-82.6920	40.3094	390830002	0.031
2006-07-03T12:00:00-0000	-82.6683	38.5172	390870006	0.019
2006-07-03T12:00:00-0000	-82.6431	43.8364	260630007	0.034
2006-07-03T12:00:00-0000	-82.6192	30.1783	120230002	0.019
2006-07-03T12:00:00-0000	-82.6186	27.4808	120814012	0.012
2006-07-03T12:00:00-0000	-82.6000	35.5000	370210030	0.003
2006-07-03T12:00:00-0000	-82.5703	27.3072	121151005	0.011
2006-07-03T12:00:00-0000	-82.5458	27.6331	120813002	0.009
2006-07-03T12:00:00-0000	-82.5383	27.8928	120571065	0.008
2006-07-03T12:00:00-0000	-82.5219	27.4494	120814013	0.01
2006-07-03T12:00:00-0000	-82.4903	34.7750	450070003	0.018
2006-07-03T12:00:00-0000	-82.4858	36.5819	471632003	0.023
2006-07-03T12:00:00-0000	-82.4797	27.3503	121151006	0.012
2006-07-03T12:00:00-0000	-82.4655	27.7403	120570081	0.008
2006-07-03T12:00:00-0000	-82.4589	38.6289	390870011	0.02
2006-07-03T12:00:00-0000	-82.4564	42.9533	261470005	0.028
2006-07-03T12:00:00-0000	-82.4547	27.9283	120571035	0.007
2006-07-03T12:00:00-0000	-82.4450	30.1972	120030002	0.013
2006-07-03T12:00:00-0000	-82.4328	40.0256	390890005	0.027
2006-07-03T12:00:00-0000	-82.4258	36.5408	471632002	0.024
2006-07-03T12:00:00-0000	-82.4253	38.4253	540110006	0.038
2006-07-03T12:00:00-0000	-82.4056	42.9806	61004	0.024
2006-07-03T12:00:00-0000	-82.3861	34.3253	450010001	0.019
2006-07-03T12:00:00-0000	-82.3625	27.0892	121152002	0.01
2006-07-03T12:00:00-0000	-82.3056	28.3322	121010005	0.015
2006-07-03T12:00:00-0000	-82.2969	29.5467	120013011	0.008
2006-07-03T12:00:00-0000	-82.2661	35.7728	371990004	0.068
2006-07-03T12:00:00-0000	-82.2086	42.4033	65801	0.013
2006-07-03T12:00:00-0000	-82.2086	42.4033	60504	0.025
2006-07-03T12:00:00-0000	-82.1733	29.1928	120830004	0.012
2006-07-03T12:00:00-0000	-82.1622	27.7806	120570110	0.011
2006-07-03T12:00:00-0000	-82.1314	33.5819	130730001	-9999
2006-07-03T12:00:00-0000	-82.1256	27.9928	120574004	0.009
2006-07-03T12:00:00-0000	-82.1008	29.1708	120830003	0.018
2006-07-03T12:00:00-0000	-82.0958	41.4208	390930018	0.031
2006-07-03T12:00:00-0000	-82.0756	34.9886	450830009	0.023
2006-07-03T12:00:00-0000	-82.0219	33.4333	132450091	0.008
2006-07-03T12:00:00-0000	-82.0003	27.9400	121056005	0.013
2006-07-03T12:00:00-0000	-81.9797	26.5475	120712002	0.009
2006-07-03T12:00:00-0000	-81.9720	28.0294	121056006	0.011
2006-07-03T12:00:00-0000	-81.9394	26.4489	120713002	0.01
2006-07-03T12:00:00-0000	-81.9330	35.9722	370110002	0.007
2006-07-03T12:00:00-0000	-81.9114	41.0992	391030003	0.032
2006-07-03T12:00:00-0000	-81.8642	41.3633	390350064	0.031
2006-07-03T12:00:00-0000	-81.8536	33.7397	450370001	0.017
2006-07-03T12:00:00-0000	-81.8164	35.1303	450210002	0.019
2006-07-03T12:00:00-0000	-81.7886	33.3422	450030003	0.018
2006-07-03T12:00:00-0000	-81.7425	43.3306	63701	0.036
2006-07-03T12:00:00-0000	-81.7231	28.5250	120690002	0.016
2006-07-03T12:00:00-0000	-81.7200	26.2992	120210004	0.008
2006-07-03T12:00:00-0000	-81.6367	28.3478	120972002	0.009
2006-07-03T12:00:00-0000	-81.6283	38.3458	540390010	0.005
2006-07-03T12:00:00-0000	-81.6008	40.7083	391510019	0.043
2006-07-03T12:00:00-0000	-81.5869	30.4758	120310077	-9999
2006-07-03T12:00:00-0000	-81.5753	44.2995	62501	0.039
2006-07-03T12:00:00-0000	-81.5720	41.5544	390350034	-9999
2006-07-03T12:00:00-0000	-81.5603	34.5392	450870001	0.014
2006-07-03T12:00:00-0000	-81.5522	39.3250	541071002	0.04
2006-07-03T12:00:00-0000	-81.5333	35.9361	370270003	0.006
2006-07-03T12:00:00-0000	-81.5031	41.1058	391530020	0.037
2006-07-03T12:00:00-0000	-81.4964	31.1695	131270006	0.01
2006-07-03T12:00:00-0000	-81.4653	33.3203	450110001	0.007
2006-07-03T12:00:00-0000	-81.4617	41.5367	390355002	0.039
2006-07-03T12:00:00-0000	-81.4597	39.4317	391670004	0.035
2006-07-03T12:00:00-0000	-81.4533	30.2603	120310100	0.02
2006-07-03T12:00:00-0000	-81.4231	41.6733	390850003	0.04
2006-07-03T12:00:00-0000	-81.3814	28.4544	120950008	0.015
2006-07-03T12:00:00-0000	-81.3767	40.8289	391510016	0.045
2006-07-03T12:00:00-0000	-81.3628	28.5997	120952002	0.016
2006-07-03T12:00:00-0000	-81.3403	27.1889	120550003	0.016
2006-07-03T12:00:00-0000	-81.3303	41.1820	391331001	0.031
2006-07-03T12:00:00-0000	-81.3100	28.7456	121171002	0.019
2006-07-03T12:00:00-0000	-81.2753	35.4383	371090004	0.019
2006-07-03T12:00:00-0000	-81.2550	36.8931	511970002	0.049
2006-07-03T12:00:00-0000	-81.2492	41.5128	390550004	0.033
2006-07-03T12:00:00-0000	-81.2425	41.7222	390853002	0.033
2006-07-03T12:00:00-0000	-81.2283	34.9355	450910006	0.021
2006-07-03T12:00:00-0000	-81.2167	42.9833	60903	0.034
2006-07-03T12:00:00-0000	-81.2036	34.7928	450230002	0.022
2006-07-03T12:00:00-0000	-81.1897	35.9289	370030004	0.018
2006-07-03T12:00:00-0000	-81.1647	42.6725	65301	-9999
2006-07-03T12:00:00-0000	-81.1233	40.9314	391514005	0.046
2006-07-03T12:00:00-0000	-81.0530	29.2069	121275002	0.026
2006-07-03T12:00:00-0000	-81.0489	32.0683	130510021	0.001
2006-07-03T12:00:00-0000	-80.9939	29.1092	121272001	0.028
2006-07-03T12:00:00-0000	-80.9650	33.0078	450290002	0.008
2006-07-03T12:00:00-0000	-80.9628	46.4756	60609	0.03
2006-07-03T12:00:00-0000	-80.9622	34.0939	450790007	0.016
2006-07-03T12:00:00-0000	-80.9197	35.1131	371191005	0.024
2006-07-03T12:00:00-0000	-80.8683	34.1311	450791001	-9999
2006-07-03T12:00:00-0000	-80.7831	35.2411	371190041	0.022
2006-07-03T12:00:00-0000	-80.7811	33.8145	450790021	0.005
2006-07-03T12:00:00-0000	-80.7136	26.6678	120992101	0.018
2006-07-03T12:00:00-0000	-80.7008	40.1147	540690010	0.046
2006-07-03T12:00:00-0000	-80.6986	35.5347	371590022	0.033
2006-07-03T12:00:00-0000	-80.6936	35.3486	371191009	0.032
2006-07-03T12:00:00-0000	-80.6631	41.2403	391550011	0.038
2006-07-03T12:00:00-0000	-80.6586	41.0961	390990013	0.044
2006-07-03T12:00:00-0000	-80.6328	37.9081	540250003	0.015
2006-07-03T12:00:00-0000	-80.6283	28.0542	120090007	0.024
2006-07-03T12:00:00-0000	-80.6155	28.3108	120094001	0.031
2006-07-03T12:00:00-0000	-80.6150	40.3661	390810017	0.044
2006-07-03T12:00:00-0000	-80.5972	41.4539	391550009	0.035
2006-07-03T12:00:00-0000	-80.5808	40.4231	540291004	0.039
2006-07-03T12:00:00-0000	-80.5725	41.9592	390071001	0.041
2006-07-03T12:00:00-0000	-80.5592	35.8094	370590002	0.011
2006-07-03T12:00:00-0000	-80.5408	34.9739	371790003	0.028
2006-07-03T12:00:00-0000	-80.5045	43.4419	61502	0.033
2006-07-03T12:00:00-0000	-80.5042	40.5625	420070002	0.039
2006-07-03T12:00:00-0000	-80.4850	41.2150	420850100	0.04
2006-07-03T12:00:00-0000	-80.4200	40.4447	421255001	0.043
2006-07-03T12:00:00-0000	-80.4081	27.4497	121111002	0.012
2006-07-03T12:00:00-0000	-80.3950	35.5517	371590021	0.03
2006-07-03T12:00:00-0000	-80.3597	40.6847	420070005	0.04
2006-07-03T12:00:00-0000	-80.3467	40.9958	420730015	0.029
2006-07-03T12:00:00-0000	-80.3419	36.0261	370670030	0.02
2006-07-03T12:00:00-0000	-80.3269	25.5864	120250029	0.015
2006-07-03T12:00:00-0000	-80.3167	40.7478	420070014	0.028
2006-07-03T12:00:00-0000	-80.2961	43.1403	61402	0.032
2006-07-03T12:00:00-0000	-80.2953	26.2722	120110031	0.004
2006-07-03T12:00:00-0000	-80.2897	39.8200	420590002	0.05
2006-07-03T12:00:00-0000	-80.2617	40.1700	421250200	0.043
2006-07-03T12:00:00-0000	-80.2339	26.7306	120990009	0.016
2006-07-03T12:00:00-0000	-80.2267	36.1106	370670022	0.017
2006-07-03T12:00:00-0000	-80.2158	36.2031	370670028	0.016
2006-07-03T12:00:00-0000	-80.1989	34.6153	450250001	0.026
2006-07-03T12:00:00-0000	-80.1856	40.3819	420030067	0.047
2006-07-03T12:00:00-0000	-80.1622	25.7325	120250027	0.018
2006-07-03T12:00:00-0000	-80.1439	36.0508	370671008	0.025
2006-07-03T12:00:00-0000	-80.1114	26.0864	120118002	0.021
2006-07-03T12:00:00-0000	-80.0970	26.2906	120112003	0.013
2006-07-03T12:00:00-0000	-80.0378	45.3378	65201	0.03
2006-07-03T12:00:00-0000	-80.0372	42.1428	420490003	0.034
2006-07-03T12:00:00-0000	-80.0164	40.4456	420030010	0.043
2006-07-03T12:00:00-0000	-79.9611	40.4656	420030008	0.039
2006-07-03T12:00:00-0000	-79.9367	32.9872	450150002	0.008
2006-07-03T12:00:00-0000	-79.9211	39.6489	540610003	0.045
2006-07-03T12:00:00-0000	-79.9033	40.1469	421250005	0.041
2006-07-03T12:00:00-0000	-79.8842	37.2856	511611004	0.033
2006-07-03T12:00:00-0000	-79.8617	43.2561	60512	0.031
2006-07-03T12:00:00-0000	-79.8586	36.3089	371570099	0.03
2006-07-03T12:00:00-0000	-79.8011	36.1092	370810013	0.035
2006-07-03T12:00:00-0000	-79.7814	44.2325	64401	0.028
2006-07-03T12:00:00-0000	-79.7447	34.2856	450310003	0.021
2006-07-03T12:00:00-0000	-79.7322	40.6172	420031005	0.042
2006-07-03T12:00:00-0000	-79.6930	40.4280	421290006	0.023
2006-07-03T12:00:00-0000	-79.6569	32.9408	450190046	0.014
2006-07-03T12:00:00-0000	-79.6025	42.2908	360130011	0.042
2006-07-03T12:00:00-0000	-79.5650	33.7236	450890001	0.01
2006-07-03T12:00:00-0000	-79.5650	40.8142	420050001	0.04
2006-07-03T12:00:00-0000	-79.5131	37.6258	511630003	0.009
2006-07-03T12:00:00-0000	-79.5061	40.3053	421290008	0.029
2006-07-03T12:00:00-0000	-79.4667	36.3028	370330001	0.035
2006-07-03T12:00:00-0000	-79.4453	46.3175	62001	0.041
2006-07-03T12:00:00-0000	-79.3922	44.3922	65001	0.023
2006-07-03T12:00:00-0000	-79.3853	43.6619	60424	0.011
2006-07-03T12:00:00-0000	-79.3200	42.4992	360130006	0.045
2006-07-03T12:00:00-0000	-79.2350	43.1583	61302	0.023
2006-07-03T12:00:00-0000	-79.1595	35.7569	370370004	0.025
2006-07-03T12:00:00-0000	-79.0919	36.3070	371450003	0.033
2006-07-03T12:00:00-0000	-79.0119	39.7058	240230002	0.058
2006-07-03T12:00:00-0000	-78.9833	48.2344	50604	0.014
2006-07-03T12:00:00-0000	-78.9625	34.9667	370511003	0.022
2006-07-03T12:00:00-0000	-78.9314	45.2211	63301	0.029
2006-07-03T12:00:00-0000	-78.9200	40.5633	420630004	0.047
2006-07-03T12:00:00-0000	-78.9158	40.3097	420210011	0.027
2006-07-03T12:00:00-0000	-78.9047	36.0356	370630013	0.022
2006-07-03T12:00:00-0000	-78.7947	35.5850	371830016	0.034
2006-07-03T12:00:00-0000	-78.7764	42.9925	360290002	0.041
2006-07-03T12:00:00-0000	-78.7692	36.1408	370770001	0.034
2006-07-03T12:00:00-0000	-78.7319	35.1569	370510008	0.017
2006-07-03T12:00:00-0000	-78.5742	35.8558	371830014	0.033
2006-07-03T12:00:00-0000	-78.5047	38.6631	511390004	0.026
2006-07-03T12:00:00-0000	-78.4786	43.2239	360750003	0.016
2006-07-03T12:00:00-0000	-78.4636	36.0975	370690001	0.033
2006-07-03T12:00:00-0000	-78.4500	38.5500	511130003	0.056
2006-07-03T12:00:00-0000	-78.4375	35.5000	371010002	0.03
2006-07-03T12:00:00-0000	-78.3889	40.5150	420130801	0.047
2006-07-03T12:00:00-0000	-78.3500	44.3000	61104	0.014
2006-07-03T12:00:00-0000	-78.0814	39.2828	510690010	0.04
2006-07-03T12:00:00-0000	-77.9583	39.4656	540030003	0.01
2006-07-03T12:00:00-0000	-77.8769	40.8114	420270100	0.043
2006-07-03T12:00:00-0000	-77.8617	34.3561	371290002	0.02
2006-07-03T12:00:00-0000	-77.7678	38.4750	510610002	0.036
2006-07-03T12:00:00-0000	-77.7220	39.5656	240430009	0.029
2006-07-03T12:00:00-0000	-77.6356	38.8553	511530009	0.032
2006-07-03T12:00:00-0000	-77.6000	35.5825	371470099	0.026
2006-07-03T12:00:00-0000	-77.5936	37.3589	510410004	0.034
2006-07-03T12:00:00-0000	-77.5867	35.9889	370650099	0.029
2006-07-03T12:00:00-0000	-77.5733	35.2350	371070004	0.022
2006-07-03T12:00:00-0000	-77.5481	43.1461	360551007	0.021
2006-07-03T12:00:00-0000	-77.4900	39.0244	511071005	0.031
2006-07-03T12:00:00-0000	-77.4756	39.9611	420550001	0.046
2006-07-03T12:00:00-0000	-77.4653	38.8939	510590005	0.014
2006-07-03T12:00:00-0000	-77.4003	37.5583	510870014	0.025
2006-07-03T12:00:00-0000	-77.3956	44.1503	65401	0.029
2006-07-03T12:00:00-0000	-77.3772	38.2031	510330001	0.03
2006-07-03T12:00:00-0000	-77.3758	39.4081	240210037	0.021
2006-07-03T12:00:00-0000	-77.3703	38.4831	511790001	0.029
2006-07-03T12:00:00-0000	-77.2608	37.3419	510360002	0.034
2006-07-03T12:00:00-0000	-77.2533	39.9344	420010002	0.029
2006-07-03T12:00:00-0000	-77.2189	37.6061	510850003	0.028
2006-07-03T12:00:00-0000	-77.2103	42.0972	361010003	0.042
2006-07-03T12:00:00-0000	-77.1989	38.9320	510595001	0.027
2006-07-03T12:00:00-0000	-77.1728	43.2303	361173001	0.032
2006-07-03T12:00:00-0000	-77.1656	40.4569	420990301	0.022
2006-07-03T12:00:00-0000	-77.1633	38.8375	510591005	0.018
2006-07-03T12:00:00-0000	-77.1089	38.7717	510590030	0.007
2006-07-03T12:00:00-0000	-77.1069	39.1144	240313001	0.022
2006-07-03T12:00:00-0000	-77.0775	38.7425	510590018	0.015
2006-07-03T12:00:00-0000	-77.0589	38.8594	510130020	0.015
2006-07-03T12:00:00-0000	-77.0439	38.8131	515100009	0.016
2006-07-03T12:00:00-0000	-77.0417	39.4442	240130001	0.039
2006-07-03T12:00:00-0000	-76.9392	41.6447	421174000	0.042
2006-07-03T12:00:00-0000	-76.9239	41.2508	420810100	0.02
2006-07-03T12:00:00-0000	-76.9067	35.8111	371170001	0.028
2006-07-03T12:00:00-0000	-76.8783	39.0553	240330030	0.022
2006-07-03T12:00:00-0000	-76.8447	40.2450	420430401	0.017
2006-07-03T12:00:00-0000	-76.8119	38.5042	240170010	0.024
2006-07-03T12:00:00-0000	-76.8022	42.1094	360150003	0.028
2006-07-03T12:00:00-0000	-76.7583	38.8083	240338003	0.011
2006-07-03T12:00:00-0000	-76.7314	36.6675	518000005	0.037
2006-07-03T12:00:00-0000	-76.6994	39.9653	421330008	0.02
2006-07-03T12:00:00-0000	-76.6814	40.2722	420431100	0.02
2006-07-03T12:00:00-0000	-76.6530	38.9025	240030014	0.029
2006-07-03T12:00:00-0000	-76.6311	39.4608	240051007	0.019
2006-07-03T12:00:00-0000	-76.6169	38.5367	240090011	0.015
2006-07-03T12:00:00-0000	-76.5089	44.2306	60302	0.025
2006-07-03T12:00:00-0000	-76.4744	39.3108	240053001	0.033
2006-07-03T12:00:00-0000	-76.4386	36.9033	518000004	0.039
2006-07-03T12:00:00-0000	-76.3992	37.0033	516500004	0.038
2006-07-03T12:00:00-0000	-76.2967	39.4100	240251001	0.034
2006-07-03T12:00:00-0000	-76.2833	40.0467	420710007	0.03
2006-07-03T12:00:00-0000	-76.2039	39.5633	240259001	0.036
2006-07-03T12:00:00-0000	-76.0597	43.0528	360671015	-9999
2006-07-03T12:00:00-0000	-76.0033	41.2092	420791100	0.031
2006-07-03T12:00:00-0000	-75.9744	44.0878	360450002	0.025
2006-07-03T12:00:00-0000	-75.8600	39.7011	240150003	0.038
2006-07-03T12:00:00-0000	-75.8464	41.2658	420791101	0.038
2006-07-03T12:00:00-0000	-75.7861	42.7306	360530006	0.017
2006-07-03T12:00:00-0000	-75.7833	39.3028	240290002	0.034
2006-07-03T12:00:00-0000	-75.7678	39.8344	420290100	0.029
2006-07-03T12:00:00-0000	-75.7308	39.5511	100031007	0.028
